Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776712659,250,,Aggregated,162.000000,0.000000,330,480,800,1100,1800,2800,4100,5100,9200,14000,16000,22007,0,330.0,755.2312989503137,9.429181001905818,15718.628841997997,1351.6233925569138
1776712660,250,,Aggregated,162.800000,0.000000,330,490,820,1100,1800,2800,4200,5100,9200,14000,16000,22164,0,330.0,760.3970689846852,9.429181001905818,15718.628841997997,1351.578415448475
1776712661,250,,Aggregated,161.900000,0.000000,330,490,850,1100,1900,2900,4300,5300,9500,14000,16000,22339,0,330.0,771.3002935647768,9.429181001905818,15718.628841997997,1351.7697748332512
1776712662,250,,Aggregated,161.200000,0.000000,330,490,860,1100,1900,2900,4300,5300,9500,14000,16000,22507,0,330.0,774.0550933811525,9.429181001905818,15718.628841997997,1353.2176211845203
1776712663,250,,Aggregated,160.200000,0.000000,330,500,880,1100,1900,2900,4300,5400,10000,14000,16000,22679,0,330.0,778.2792314791017,9.429181001905818,15718.628841997997,1353.873363023061
1776712664,250,,Aggregated,160.000000,0.000000,330,500,890,1100,1900,2900,4400,5400,10000,14000,16000,22857,0,330.0,781.8861417447433,9.429181001905818,15718.628841997997,1354.35122719517
1776712665,250,,Aggregated,161.700000,0.000000,330,500,890,1100,1900,2900,4400,5400,9500,14000,16000,23034,0,330.0,783.9439329598245,9.429181001905818,15718.628841997997,1354.9525918207867
1776712666,250,,Aggregated,161.100000,0.000000,330,500,900,1100,2000,3000,4400,5500,9500,14000,16000,23203,0,330.0,788.0628465115567,9.429181001905818,15718.628841997997,1355.5035986725854
1776712667,260,,Aggregated,161.700000,0.000000,330,500,910,1100,2000,3000,4400,5500,9500,14000,16000,23344,0,330.0,790.3830046281975,9.429181001905818,15718.628841997997,1356.040781357094
1776712668,270,,Aggregated,161.400000,0.000000,330,500,910,1100,2000,3000,4400,5500,10000,14000,16000,23476,0,330.0,794.2746460707392,9.429181001905818,15718.628841997997,1356.3012864201737
1776712669,280,,Aggregated,160.200000,0.000000,330,510,920,1100,2000,3000,4500,5600,10000,14000,16000,23608,0,330.0,799.1917883549062,9.429181001905818,15718.628841997997,1357.491994239241
1776712670,290,,Aggregated,160.200000,0.000000,330,510,930,1200,2100,3100,4500,5600,10000,14000,16000,23730,0,330.0,804.4996639846867,9.429181001905818,15718.628841997997,1357.4610198061525
1776712671,300,,Aggregated,159.500000,0.000000,330,510,940,1200,2100,3100,4500,5700,10000,15000,16000,23901,0,330.0,811.6020995607132,9.429181001905818,16478.75125099381,1358.6452868080833
1776712672,300,,Aggregated,158.500000,0.000000,330,510,950,1200,2100,3200,4600,5800,10000,15000,16000,24060,0,330.0,817.4616062266647,9.429181001905818,16478.75125099381,1358.2705735660847
1776712673,300,,Aggregated,156.100000,0.000000,330,520,960,1200,2100,3200,4600,5900,10000,15000,16000,24235,0,330.0,822.883329012232,9.429181001905818,16478.75125099381,1358.3500309469775
1776712674,300,,Aggregated,154.300000,0.000000,330,520,960,1200,2200,3200,4700,5900,10000,15000,16000,24410,0,330.0,829.767384346477,9.429181001905818,16478.75125099381,1358.0365014338386
1776712675,300,,Aggregated,154.200000,0.000000,330,520,970,1200,2200,3300,4700,6000,10000,15000,16000,24589,0,330.0,834.0915284435505,9.429181001905818,16478.75125099381,1358.0232217658302
1776712676,300,,Aggregated,154.400000,0.000000,330,530,970,1200,2200,3300,4700,6000,10000,15000,16000,24763,0,330.0,837.7887748153906,9.429181001905818,16478.75125099381,1357.6073173686548
1776712677,300,,Aggregated,154.500000,0.000000,330,530,970,1200,2200,3300,4700,6000,11000,15000,16000,24907,0,330.0,842.9738855875253,9.429181001905818,16478.75125099381,1356.933592965833
1776712678,300,,Aggregated,154.200000,0.000000,340,530,980,1200,2200,3300,4700,6000,11000,15000,16000,25045,0,340.0,849.5701887859246,9.429181001905818,16478.75125099381,1356.5252944699541
1776712679,300,,Aggregated,155.900000,0.000000,340,540,990,1300,2200,3300,4700,6100,11000,15000,16000,25212,0,340.0,856.7285963523518,9.429181001905818,16478.75125099381,1356.0120577502776
1776712680,300,,Aggregated,155.900000,0.000000,340,540,990,1300,2300,3300,4800,6100,11000,15000,16000,25359,0,340.0,860.8616702070877,9.429181001905818,16478.75125099381,1356.346859103277
1776712681,300,,Aggregated,157.800000,0.000000,340,540,1000,1300,2300,3300,4800,6200,11000,15000,16000,25528,0,340.0,868.5557770851443,9.429181001905818,16478.75125099381,1356.550885302413
1776712682,300,,Aggregated,161.700000,0.000000,340,550,1000,1300,2300,3300,4800,6200,11000,15000,16000,25704,0,340.0,873.9292449639194,9.429181001905818,16478.75125099381,1356.3479225023343
1776712683,300,,Aggregated,162.100000,0.000000,340,550,1000,1300,2300,3300,4800,6200,11000,15000,16000,25884,0,340.0,878.2992989694623,9.429181001905818,16478.75125099381,1356.0942280945758
1776712684,300,,Aggregated,163.700000,0.000000,340,550,1000,1300,2300,3400,4900,6200,11000,15000,16000,26062,0,340.0,882.7703015640617,9.429181001905818,16478.75125099381,1355.5751285396364
1776712685,300,,Aggregated,164.300000,0.000000,340,560,1000,1300,2300,3400,4900,6300,11000,16000,17000,26231,0,340.0,886.6205440352453,9.429181001905818,17016.60169800016,1355.3575159162822
1776712686,300,,Aggregated,163.900000,0.000000,340,560,1000,1300,2300,3400,5000,6300,12000,16000,17000,26406,0,340.0,892.4575914093178,9.429181001905818,17016.60169800016,1355.4311141407256
1776712687,300,,Aggregated,163.800000,0.000000,340,560,1000,1300,2300,3400,5000,6300,12000,16000,17000,26547,0,340.0,896.1404277787835,9.429181001905818,17016.60169800016,1355.4305571250989
1776712688,300,,Aggregated,163.900000,0.000000,340,560,1000,1300,2300,3400,5100,6400,12000,16000,17000,26678,0,340.0,900.4050280728078,9.429181001905818,17016.60169800016,1355.3640077966863
1776712689,300,,Aggregated,163.700000,0.000000,340,560,1000,1300,2300,3400,5100,6500,12000,16000,17000,26814,0,340.0,903.4050703026539,9.429181001905818,17016.60169800016,1355.096479451033
1776712690,300,,Aggregated,163.600000,0.000000,340,570,1000,1300,2400,3500,5200,6700,12000,16000,17000,26960,0,340.0,913.4694630520548,9.429181001905818,17016.60169800016,1354.7341617210682
1776712691,300,,Aggregated,160.900000,0.000000,340,570,1100,1300,2400,3600,5300,6700,12000,16000,17000,27142,0,340.0,920.256660221555,9.429181001905818,17016.60169800016,1355.2650136320094
1776712692,300,,Aggregated,157.600000,0.000000,340,580,1100,1300,2400,3600,5300,6800,12000,16000,17000,27313,0,340.0,924.0798582272697,9.429181001905818,17016.60169800016,1355.8330099220152
1776712693,300,,Aggregated,159.500000,0.000000,340,580,1100,1400,2400,3600,5300,6800,12000,16000,17000,27490,0,340.0,928.1026401931042,9.429181001905818,17016.60169800016,1355.6277919243362
1776712694,300,,Aggregated,160.500000,0.000000,340,580,1100,1400,2400,3600,5400,6800,12000,16000,17000,27656,0,340.0,931.991417990399,9.429181001905818,17016.60169800016,1356.019164015042
1776712695,300,,Aggregated,159.900000,0.000000,340,590,1100,1400,2400,3600,5400,6900,12000,16000,17000,27792,0,340.0,935.9797637162998,9.429181001905818,17016.60169800016,1355.8538428324698
1776712696,300,,Aggregated,158.100000,0.000000,340,590,1100,1400,2400,3700,5500,6900,12000,16000,17000,27975,0,340.0,940.2888550489519,9.429181001905818,17016.60169800016,1357.1050223413763
